BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3812,21,,A1,52 HEMPSTEAD AVENUE,,10306,1,0,1,"1,900","1,664",1930,1,A1,"400,000",4/6/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3813,2,,A5,831 PATTERSON AVE,,10306,1,0,1,"3,200","1,800",2004,1,A5,"630,000",6/23/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3815,15,,A2,290 COLONY AVENUE,,10306,1,0,1,"4,000","1,086",2017,1,A2,"540,000",12/20/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3815,114,,A5,603 LINCOLN AVENUE,,10306,1,0,1,"2,100","1,200",1991,1,A5,"500,000",8/26/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3816,5,,A5,621 LINCOLN AVENUE,,10306,1,0,1,"2,000","1,400",2003,1,A5,0,9/12/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3816,12,,A5,296 BADEN PLACE,,10306,1,0,1,"2,185","1,600",2004,1,A5,"578,794",6/20/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3817,43,,A5,271 MORELAND STREET,,10306,1,0,1,"2,000","1,400",2004,1,A5,"680,000",5/6/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3819,7,,A5,497 GREELEY AVENUE,,10306,1,0,1,"1,533","1,208",2001,1,A5,"655,000",5/19/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3822,27,,A5,292 KISWICK STREET,,10306,1,0,1,"3,000","1,540",2007,1,A5,0,8/30/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3822,27,,A5,292 KISWICK STREET,,10306,1,0,1,"3,000","1,540",2007,1,A5,"800,000",7/18/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3822,49,,A5,967 NUGENT AVENUE,,10306,1,0,1,"2,000","1,120",2010,1,A5,"728,000",4/6/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3830,26,,A1,706 QUINCY AVE,,10305,1,0,1,"2,400","1,032",2017,1,A1,0,6/30/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3847,45,,A2,9 CHEROKEE STREET,,10305,1,0,1,"1,800",924,1930,1,A2,"260,000",11/17/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3860,7,,A6,14 IROQUOIS STREET,,10305,1,0,1,"1,500",540,1925,1,A6,"268,710",9/9/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3871,2,,A6,111 MAPLETON AVENUE,,10306,1,0,1,"1,160",608,1930,1,A6,"355,000",6/29/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3873,10,,A6,812 PATTERSON AVENUE,,10306,1,0,1,"4,400",640,1931,1,A6,"605,000",10/28/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3873,77,,A5,1101 FATHER CAPODANNO BL,,10306,1,0,1,"2,596","1,888",2001,1,A5,"729,000",6/1/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3873,124,,A5,17 PEGGY LANE,,10306,1,0,1,"1,050","1,480",1989,1,A5,"537,000",4/28/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3882,15,,A5,262 GRIMSBY STREET,,10306,1,0,1,"2,000","1,196",2018,1,A5,"620,000",1/13/2023
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3884,4,,A5,581 GREELEY AVENUE,,10306,1,0,1,"2,400","1,520",1975,1,A5,0,9/27/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3884,6,,A2,579 GREELEY AVENUE,,10306,1,0,1,"4,400","1,608",1910,1,A2,0,4/19/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3885,34,,A5,524 GREELEY AVENUE,,10306,1,0,1,"3,000","2,350",2014,1,A5,"890,000",6/16/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3886,24,,A2,368 GRIMSBY STREET,,10306,1,0,1,"3,000",720,1925,1,A2,10,12/23/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3886,42,,A1,365 FREEBORN STREET,,10306,1,0,1,"4,000","1,561",1960,1,A1,"525,000",2/7/2023
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3888,19,,A5,1196 OLYMPIA BLVD,,10306,1,0,1,"2,000","1,800",2022,1,A5,"728,049",3/3/2023
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3888,34,,A2,584 GREELEY AVENUE,,10306,1,0,1,"5,000","1,200",1940,1,A2,0,11/21/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3888,54,,A5,385 COLONY AVENUE,,10306,1,0,1,"2,550","1,400",2004,1,A5,0,7/25/2022
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3889,36,,A5,337 BADEN PLACE,,10306,1,0,1,"2,500","2,172",2015,1,A5,"700,000",6/3/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3650,40,,B3,329 BUEL AVENUE,,10305,2,0,2,"4,080","2,208",1950,1,B3,"1,110,000",5/6/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3655,43,,B2,399 NAUGHTON AVENUE,,10305,2,0,2,"4,515","2,192",1970,1,B2,"350,000",6/2/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3655,51,,B2,383 NAUGHTON AVENUE,,10305,2,0,2,"4,515","2,208",1965,1,B2,0,4/6/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3656,27,,B2,328 NAUGHTON AVE,,10305,2,0,2,"4,480","2,328",1985,1,B2,0,9/9/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3667,6,,B9,59 MEADOW PLACE,,10306,2,0,2,"2,958","1,548",1999,1,B9,"849,000",6/9/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3674,66,,B2,324 STOBE AVENUE,,10306,2,0,2,"4,400","2,392",1970,1,B2,0,1/24/2023
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3674,70,,B2,332 STOBE AVENUE,,10306,2,0,2,"4,400","2,392",1970,1,B2,0,3/14/2023
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3679,55,,B2,318 JEFFERSON AVENUE,,10306,2,0,2,"4,563","2,234",1970,1,B2,0,10/29/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3679,79,,B2,319 ADAMS AVENUE,,10306,2,0,2,"5,880","2,538",1965,1,B2,0,10/30/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3682,26,,B9,405 JEFFERSON AVENUE,,10306,2,0,2,"3,024","1,816",1970,1,B9,0,8/3/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3684,25,,B9,712 LACONIA AVENUE,,10306,2,0,2,"2,993","1,760",1978,1,B9,"770,000",8/11/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3687,19,,B1,339 HAMDEN AVENUE,,10306,2,0,2,"3,000","1,300",2005,1,B1,"768,000",6/6/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3704,60,,B3,449 BUEL AVENUE,,10305,2,0,2,"5,474","2,576",1965,1,B3,"999,000",11/14/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3710,56,,B2,173 SLATER BOULEVARD,,10305,2,0,2,"4,704","1,720",1970,1,B2,"948,000",6/15/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,23,,B9,236 SLATER BOULEVARD,,10305,2,0,2,"3,111","1,872",1980,1,B9,0,9/15/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,24,,B9,238 SLATER BOULEVARD,,10305,2,0,2,"3,111","1,872",1980,1,B9,"720,000",11/4/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,137,,B9,262 SLATER BOULEVARD,,10305,2,0,2,"2,376","1,872",1980,1,B9,"700,000",5/12/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3716,1,,B9,421 STOBE AVENUE,,10306,2,0,2,"3,200","2,592",1980,1,B9,0,12/16/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3729,142,,B9,147 MORELAND STREET,,10306,2,0,2,"2,794","1,320",1985,1,B9,"530,000",10/5/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3750,62,,B9,589 NAUGHTON AVENUE,,10305,2,0,2,"3,000","1,428",1978,1,B9,0,9/26/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3754,67,,B9,305 SLATER BLVD,,10305,2,0,2,"2,688","2,144",1985,1,B9,0,2/21/2023
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3795,11,,B9,782 NUGENT AVE,,10306,2,0,2,"2,208","2,050",1992,1,B9,"780,000",11/15/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3799,46,,B2,217 FREEBORN STREET,,10306,2,0,2,"3,500","2,400",2007,1,B2,"579,000",12/29/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3799,46,,B2,217 FREEBORN STREET,,10306,2,0,2,"3,500","2,400",2007,1,B2,"700,000",3/17/2023
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3799,127,,B2,162 GRIMSBY STREET,,10309,2,0,2,"6,320","3,251",2022,1,B2,"1,158,769",12/2/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3802,4,,B2,523 LINCOLN AVENUE,,10306,2,0,2,"2,000",740,1920,1,B2,"435,000",12/9/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3811,7,,S2,577 MIDLAND AVENUE,,10306,2,1,3,"2,000","2,560",1920,1,S2,0,11/21/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3822,19,,B2,312 KISWICK STREET,,10306,2,0,2,"4,000","2,780",1975,1,B2,"840,000",11/9/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3822,55,,B2,979 NUGENT AVENUE,,10306,2,0,2,"4,700","1,750",1925,1,B2,"450,000",5/2/2022
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3905,30,,B3,322 BRYANT AVENUE,,10306,2,0,2,"3,200","1,256",1935,1,B3,"680,000",5/3/2022
5,MIDLAND BEACH,03 THREE FAMILY DWELLINGS,1,3718,64,,C0,435 ADAMS AVENUE,,10306,3,0,3,"5,142","2,440",1975,1,C0,"990,000",4/13/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1042,,R3,"20 MEADOW PLACE, B",B,10306,1,,1,,,1985,1,R3,"360,000",5/18/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1043,,R3,"20 MEADOW PLACE, C",C,10306,1,,1,,,1985,1,R3,"300,000",1/18/2023
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1047,,R3,"20 MEADOW PLACE, G",G,10306,1,,1,,,1985,1,R3,0,8/19/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1058,,R3,"40K MEADOW PLACE, 40K",40K,10306,1,,1,,,1985,1,R3,"415,000",4/1/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3750,1018,,R3,"566 DONGAN HILLS AVENUE, N/A",,10305,1,,1,,,1981,1,R3,"638,000",10/28/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3750,1020,,R3,"574 DONGAN HILLS AVENUE, 20A1",20A1,10305,1,,1,,,1981,1,R3,0,4/25/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3750,1026,,R3,"605 NAUGHTON AVENUE, 26A2",26A2,10305,1,,1,,,1981,1,R3,0,9/20/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1004,,R3,"1221 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"670,000",11/3/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1011,,R3,"1239 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"605,000",6/30/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1012,,R3,"1241 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"582,500",6/29/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1031,,R3,947 PATTERSON,,10306,1,,1,,,1981,1,R3,"136,681",9/22/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1032,,R3,949 PATTERSON AVENUE,,10306,1,,1,,,1981,1,R3,0,10/4/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1037,,R3,961 PATTERSON AVENUE,,10306,1,,1,,,1981,1,R3,"480,000",7/15/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1050,,R3,656 GREELEY AVENUE,,10306,1,,1,,,1981,1,R3,0,12/21/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1074,,R3,888 PATTERSON AVENUE,,10306,1,,1,,,1981,1,R3,"600,000",5/26/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1083,,R3,647 GREELEY AVENUE,,10306,1,,1,,,1981,1,R3,0,9/6/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1100,,R3,"1145 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"580,000",6/2/2022
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1102,,R3,"1187 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"699,000",5/11/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,42,,V0,569 QUINCY AVENUE,,10305,0,0,0,"2,475",0,,1,V0,"15,000",6/30/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,43,,V0,575 QUINCY AVENUE,,10305,0,0,0,"1,480",0,,1,V0,"15,000",6/30/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,44,,V0,123 QUINCY AVENUE,,10305,0,0,0,"1,500",0,,1,V0,"15,000",6/30/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3481,51,,V0,711 LIBERTY AVENUE,,10305,0,0,0,"4,000",0,,1,V0,"18,000",5/24/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3657,20,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"2,250",0,,1,V0,0,9/9/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3657,20,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"2,250",0,,1,V0,"370,000",1/10/2023
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3671,6,,V0,N/A BOUNDARY AVENUE,,10306,0,0,0,"1,300",0,,1,V0,0,8/18/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3679,29,,V0,N/A HAVEN AVENUE,,10306,0,0,0,"3,000",0,,1,V0,"225,000",3/16/2023
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3679,100,,V0,N/A LACONIA AVENUE,,10306,0,0,0,"1,810",0,,1,V0,0,10/29/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3684,21,,V0,N/A LACONIA AVENUE,,10306,0,0,0,"5,120",0,,1,V0,"1,000",5/26/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3711,44,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"4,200",0,,1,V0,0,5/19/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,42,,V0,N/A OLYMPIA BOULEVARD,,10305,0,0,0,"1,934",0,,1,V0,"860,000",6/6/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,44,,V0,N/A OLYMPIA BOULEVARD,,10305,0,0,0,"1,980",0,,1,V0,"860,000",6/6/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,46,,V0,N/A OLYMPIA BOULEVARD,,10305,0,0,0,"5,155",0,,1,V0,"860,000",6/6/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,58,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"4,480",0,,1,V0,0,8/23/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,58,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"4,480",0,,1,V0,"720,000",11/4/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3756,41,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"7,216",0,,1,V0,"150,000",2/7/2023
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3767,31,,V0,N/A COLONY AVENUE,,10305,0,0,0,"3,580",0,,1,V0,0,6/8/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3768,23,,V0,N/A GRAHAM BOULEVARD,,10305,0,0,0,"2,000",0,,1,V0,0,11/22/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3790,49,,V0,135 FREEBORN STREET,,10306,0,0,0,"3,800",0,1950,1,V0,0,1/31/2023
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3791,21,,V0,130 FREEBORN STREET,,10306,0,0,0,"1,900",0,,1,V0,"345,000",6/9/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3792,14,,V0,948 OLYMPIA BOULEVARD,,10306,0,0,0,"3,760",0,,1,V0,"45,821",8/22/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3793,56,,V0,N/A BADEN PLACE,,10306,0,0,0,"1,900",0,,1,V0,"145,000",6/9/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3793,57,,V0,N/A BADEN PLACE,,10306,0,0,0,"1,900",0,,1,V0,"145,000",6/9/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3796,6,,V0,N/A MAPLETON AVENUE,,10306,0,0,0,"4,000",0,,1,V0,"400,000",6/27/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3796,8,,V0,N/A MAPLETON AVENUE,,10306,0,0,0,"4,500",0,,1,V0,"400,000",6/27/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3797,35,,V0,993 OLYMPIA BOULEVARD,,10306,0,0,0,"2,000",0,,1,V0,"17,500",5/18/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3798,14,,V0,N/A NUGENT AVENUE,,10306,0,0,0,"2,000",0,,1,V0,"890,000",9/12/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1,3800,5,,A5,11 HEMPSTEAD AVENUE,,10306,1,0,1,"2,000",0,2021,1,V0,0,6/21/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1,3800,6,,A5,9 HEMPSTEAD AVENUE,,10306,1,0,1,"2,000",0,2022,1,V0,0,6/21/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3804,25,,V0,564B MIDLAND AVENUE,,10306,0,0,0,"1,219",0,,1,V0,"10,100",4/4/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,13,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"3,810",0,,1,V0,"10,000",6/28/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,18,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"1,590",0,,1,V0,"10,000",6/28/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,20,,V0,669 SEAVER AVENUE,,10305,0,0,0,"1,800",0,,1,V0,"10,000",6/28/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,21,,V0,659 SEAVER AVENUE,,10305,0,0,0,"5,400",0,,1,V0,"10,000",6/28/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3830,33,,V0,415 SLATER BOULEVARD,,10305,0,0,0,"3,093",0,,1,V0,"20,000",2/8/2023
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3830,34,,V0,417 SLATER BOULEVARD,,10305,0,0,0,"3,093",0,,1,V0,"19,950",2/8/2023
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3848,11,,V0,N/A FATHER CAPODANNO BLV,,10305,0,0,0,"4,860",0,,1,V0,0,5/16/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3856,4,,V0,845 QUINCY AVENUE,,10305,0,0,0,"2,000",0,,1,V0,"511,849",7/7/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3864,116,,V0,646 JEFFERSON AVENUE,,10306,0,0,0,"1,940",0,,1,V0,100,11/21/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3871,51,,V0,109A MAPLETON AVENUE,,10306,0,0,0,"1,480",0,,1,V0,"5,000",6/29/2022
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3884,42,,V0,N/A COLONY AVENUE,,10306,0,0,0,"4,000",0,,1,V0,0,9/27/2022
5,MIDLAND BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3798,12,,C3,830 NUGENT AVENUE,,10306,4,0,4,"4,000","2,650",1930,2,C3,"890,000",9/12/2022
5,MIDLAND BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3804,29,,C3,1091 OLYMPIA BOULEVARD,,10306,4,0,4,"6,000","2,420",1910,2,C3,"750,000",4/1/2022
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3651,1,,K1,1806-1816 HYLAN BLVD,,10305,0,6,6,"22,300","8,120",1963,4,K1,"2,550,000",10/7/2022
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3697,6,,K5,2236 HYLAN BOULEVARD,,10306,0,1,1,"13,600","1,800",1950,4,K5,"1,775,000",2/13/2023
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3812,10,,K2,591 MIDLAND AVENUE,,10306,0,2,2,"1,021","1,700",2008,4,K2,"399,000",7/6/2022
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3815,23,,K4,600 MIDLAND AVENUE,,10306,1,2,3,"4,280","2,490",1920,4,K4,"585,000",7/28/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,15,95,,A5,28 CARROLL PLACE,,10301,1,0,1,"1,349","1,312",1990,1,A5,"445,000",8/19/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,4,,A1,123 MONROE AVENUE,,10301,1,0,1,"2,726","1,552",1920,1,A1,"572,500",7/7/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,20,45,,A5,60 BELMONT PLACE,,10301,1,0,1,"2,000","1,008",2000,1,A5,"350,000",6/15/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,20,52,,A5,80 BELMONT PLACE,,10301,1,0,1,"3,000","1,008",2000,1,A5,"636,000",7/27/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,20,54,,A5,86 BELMONT PLACE,,10301,1,0,1,"3,000","1,008",2000,1,A5,0,2/22/2023
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,22,123,,A1,14 ST MARKS PLACE,,10301,1,0,1,"3,800","1,656",1925,1,A1,"550,000",4/8/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,43,,A1,211 WESTERVELT AVENUE,,10301,1,0,1,"6,480","3,372",1986,1,A1,"740,000",9/23/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,129,,A1,95 FT HILL CIRCLE,,10301,1,0,1,"7,850","2,016",1920,1,A1,"715,000",6/22/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,30,1,,A1,179 WESTERVELT AVENUE,,10301,1,0,1,"2,775","1,296",1925,1,A1,"520,000",7/5/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,30,31,,A1,12 CURTIS PLACE,,10301,1,0,1,"3,506","2,024",2010,1,A1,0,6/28/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,31,33,,A1,172 HAMILTON AVENUE,,10301,1,0,1,"2,500","1,782",1925,1,A1,"650,000",6/14/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,35,38,,A1,160 CORSON AVENUE,,10301,1,0,1,"3,333","1,406",2008,1,A1,"632,000",12/27/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,35,74,,A1,442 WESTERVELT AVENUE,,10301,1,0,1,"2,375","1,224",1925,1,A1,"360,000",4/12/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,36,128,,A2,183 CORSON AVENUE,,10301,1,0,1,"7,500","1,304",1930,1,A2,"400,000",11/14/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,36,135,,A1,193 CORSON AVENUE,,10301,1,0,1,"2,500","1,566",1925,1,A1,"505,000",1/18/2023
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,37,32,,A1,16 WINTER AVENUE,,10301,1,0,1,"2,500","1,567",2006,1,A1,0,4/5/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,43,1,,S0,403 JERSEY STREET,,10301,1,2,3,"3,900","6,100",1920,1,S0,"830,000",10/27/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,45,21,,A1,84 TAFT AVENUE,,10301,1,0,1,"2,500","1,280",2012,1,A1,0,3/12/2023
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,45,38,,A1,123 HENDRICKS AVENUE,,10301,1,0,1,"2,500","1,627",2017,1,A1,"575,000",5/20/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,46,40,,A1,99 TAFT AVENUE,,10301,1,0,1,"4,696","3,431",1994,1,A1,"690,000",7/21/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,48,9,,A1,217 YORK AVENUE,,10301,1,0,1,"2,525",864,1925,1,A1,"430,000",8/26/2022
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,49,74,,A1,108 CRESCENT AVENUE,,10301,1,0,1,"3,400","1,286",1905,1,A1,"410,000",2/22/2023
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,49,115,,A1,205 BEECHWOOD AVE,,10301,1,0,1,"3,193","1,672",1910,1,A1,"530,000",3/8/2023
