BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4984,17,,B1,696 E 38 STREET,,11210,2,0,2,"3,504","2,772",2017,1,B1,"1,298,269",9/21/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4984,81,,B1,747 EAST 37TH STREET,,11210,2,0,2,"7,475","2,052",1940,1,B1,"895,000",4/1/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4985,10,,B1,748 EAST 39TH STREET,,11210,2,0,2,"1,600","1,672",1940,1,B1,0,5/9/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4985,16,,B3,760 EAST 39,,11210,2,0,2,"1,600","1,824",1940,1,B3,"475,000",9/28/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4985,59,,B1,731 EAST 38TH STREET,,11210,2,0,2,"1,600","1,672",1940,1,B1,"645,000",1/25/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4985,64,,B3,721 EAST 38 STREET,,11210,2,0,2,"2,200","1,767",1940,1,B3,"665,000",9/13/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4985,80,,B1,685 EAST 38TH STREET,,11210,2,0,2,"1,600","1,672",1940,1,B1,0,12/12/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4986,74,,B1,779 EAST 39TH STREET,,11210,2,0,2,"4,056","2,510",1960,1,B1,"1,200,000",10/19/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4989,1,,S2,4204 FOSTER AVE,,11203,2,1,3,"1,708","2,520",1930,1,S2,"741,675",4/28/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4989,40,,B1,734 EAST 43RD STREET,,11203,2,0,2,"1,758","2,040",1930,1,B1,0,8/19/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4989,61,,B3,697 EAST 42ND STREET,,11203,2,0,2,"1,767","1,785",1930,1,B3,0,5/6/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4990,33,,B1,1416 TROY AVENUE,,11203,2,0,2,"1,783","2,040",1940,1,B1,0,7/22/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4990,82,,B2,661 EAST 43 STREET,,11203,2,0,2,"1,600","1,360",1930,1,B2,0,5/2/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4991,68,,B3,1403 TROY AVENUE,,11203,2,0,2,"1,767","1,836",1935,1,B3,0,3/11/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4991,82,,B1,1371 TROY AVENUE,,11203,2,0,2,"1,767","1,938",1935,1,B1,0,9/28/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4991,82,,B1,1371 TROY AVENUE,,11203,2,0,2,"1,767","1,938",1935,1,B1,0,10/15/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4992,37,,B1,962 EAST 46TH STREET,,11203,2,0,2,"3,000","1,112",1945,1,B1,0,8/6/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4992,40,,B1,970 EAST 46TH STREET,,11203,2,0,2,"4,000","2,196",1960,1,B1,0,10/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4992,73,,B1,913 EAST 45TH STREET,,11203,2,0,2,"4,000","1,299",1950,1,B1,0,7/22/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4992,75,,B1,909 EAST 45TH STREET,,11203,2,0,2,"4,000","1,299",1950,1,B1,0,7/13/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4993,40,,B1,1438 SCHENECTADY AVENUE,,11203,2,0,2,"2,025","1,920",1965,1,B1,"775,000",12/29/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4993,44,,B1,1448 SCHENECTADY AVENUE,,11203,2,0,2,"2,025","1,920",1965,1,B1,0,4/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,4993,61,,B1,941 EAST 46TH STREET,,11203,2,0,2,"3,000","2,096",1945,1,B1,0,8/2/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5000,27,,B1,748 EAST 37TH STREET,,11210,2,0,2,"1,800","1,710",1940,1,B1,0,3/29/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5000,27,,B1,748 EAST 37TH STREET,,11210,2,0,2,"1,800","1,710",1940,1,B1,10,6/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5005,16,,S2,2083 NOSTRAND AVE,,11210,2,1,3,"2,000","3,300",1930,1,S2,0,6/22/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5006,11,,B3,675 E 31ST ST,,11210,2,0,2,"4,000","1,784",1910,1,B3,0,5/27/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5007,24,,B9,645 EAST 32ND STREET,,11210,2,0,2,"2,050","3,100",1970,1,B9,0,12/14/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5008,54,,B3,840 EAST 34TH STREET,,11210,2,0,2,"4,000","1,931",1920,1,B3,0,2/27/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5010,51,,B2,1520 BROOKLYN AVENUE,,11210,2,0,2,"3,000","2,304",1935,1,B2,0,2/13/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5012,5,,B3,3711 GLENWOOD ROAD,,11210,2,0,2,"3,800","3,379",1925,1,B3,0,11/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5012,62,,B3,810 EAST 38TH STREET,,11210,2,0,2,"3,000","1,762",1930,1,B3,"814,000",7/25/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5013,15,,B2,829 EAST 38TH STREET,,11210,2,0,2,"4,000","2,286",1930,1,B2,0,11/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,5013,58,,B1,868 EAST 39TH STREET,,11210,2,0,2,"3,000","2,340",1925,1,B1,0,12/4/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7558,29,,S2,1583 FLATBUSH AVENUE,,11210,2,1,3,"1,104","2,400",1930,1,S2,"1,700,000",10/20/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7560,45,,B2,3216 GLENWOOD ROAD,,11210,2,0,2,"4,300","2,638",1920,1,B2,"1,410,000",7/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7560,63,,B2,1630 NEW YORK AVENUE,,11210,2,0,2,"4,100","2,192",1910,1,B2,"1,280,000",2/22/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7562,29,,B2,935 EAST 34TH STREET,,11210,2,0,2,"4,000","2,356",1915,1,B2,0,4/1/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7564,29,,B2,1621 BROOKLYN AVENUE,,11210,2,0,2,"2,500","1,872",1920,1,B2,0,11/17/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7564,29,,B2,1621 BROOKLYN AVENUE,,11210,2,0,2,"2,500","1,872",1920,1,B2,0,2/9/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7564,69,,B1,982 EAST 37TH ST,,11210,2,0,2,"2,000","2,136",1915,1,B1,"650,000",12/2/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7565,62,,B1,896 EAST 38TH STREET,,11210,2,0,2,"2,000","2,418",1930,1,B1,"815,000",9/13/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7583,37,,B2,1025 EAST 37TH STREET,,11210,2,0,2,"5,617","1,691",1930,1,B2,"680,000",4/6/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7597,45,,S2,1690 FLATBUSH AVENUE,,11210,2,1,3,"1,045","2,760",1920,1,S2,0,2/13/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7598,36,,S2,1740 FLATBUSH AVENUE,,11210,2,1,3,"1,600","3,415",1920,1,S2,0,8/9/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7599,5,,S2,1739 FLATBUSH AVE,,11210,2,1,3,"1,970","3,900",1930,1,S2,"242,091",8/24/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7599,5,,S2,1739 FLATBUSH AVENUE,,11210,2,1,3,"1,970","3,900",1930,1,S2,"820,000",2/22/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7599,74,,B2,1860 BROOKLYN AVENUE,,11210,2,0,2,"2,112","3,136",1925,1,B2,"1,100,000",6/15/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7600,59,,B2,1144 EAST 37TH,,11210,2,0,2,"4,000","1,362",1915,1,B2,0,10/31/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7600,61,,B2,1146 EAST 37TH STREET,,11210,2,0,2,"4,000","2,359",1915,1,B2,"1,150,000",4/28/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7601,45,,B2,1044 EAST 38TH STREET,,11210,2,0,2,"2,450","1,808",1915,1,B2,0,11/14/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7612,63,,B3,1046 EAST 31ST STREET,,11210,2,0,2,"4,200","2,492",1920,1,B3,"990,000",8/30/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7613,36,,B3,1023 EAST 31 STREET,,11210,2,0,2,"2,000","1,374",1925,1,B3,"950,000",4/8/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7615,29,,B2,1903 NEW YORK AVENUE,,11210,2,0,2,"2,500","2,268",1935,1,B2,0,8/31/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7617,71,,B2,1028 EAST 36TH STREET,,11210,2,0,2,"3,000","2,244",1915,1,B2,"935,000",5/3/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7618,49,,B2,3618 AVENUE J,,11210,2,0,2,"3,200","2,560",1925,1,B2,"1,150,000",9/26/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7633,43,,B2,3304 AVENUE K,,11210,2,0,2,"2,200","2,304",1925,1,B2,"1,100,000",3/29/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7636,57,,B1,1296 EAST 37TH STREET,,11210,2,0,2,"2,000","1,075",1945,1,B1,0,8/12/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7637,9,,B2,3703 AVENUE L,,11210,2,0,2,"2,100","1,729",1915,1,B2,0,8/16/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7637,26,,B2,1311 EAST 37TH STREET,,11210,2,0,2,"3,000","1,960",1920,1,B2,"950,000",1/11/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7652,55,,B3,1316 EAST 35TH STREET,,11210,2,0,2,"5,000","2,315",1925,1,B3,0,9/21/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7653,18,,B9,1351 EAST 35TH STREET,,11210,2,0,2,"3,600","2,890",1944,1,B9,"1,600,000",8/8/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7654,40,,B2,3602 AVENUE L,,11210,2,0,2,"1,800","1,908",1935,1,B2,"925,000",11/18/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7666,67,,B3,1366 EAST 31ST STREET,,11210,2,0,2,"3,150","1,444",1925,1,B3,"860,000",12/21/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7667,13,,B2,1379 EAST 31ST STREET,,11210,2,0,2,"2,933","1,336",1930,1,B2,"920,000",8/29/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7667,22,,B2,1359 E 31ST ST,,11210,2,0,2,"2,933","1,322",1930,1,B2,"857,500",9/21/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7729,211,,B3,4615 AVENUE H,,11234,2,0,2,"3,563","1,750",1935,1,B3,10,6/18/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7749,56,,B3,1192 EAST 46 STREET,,11234,2,0,2,"2,000","1,196",1925,1,B3,0,6/16/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7765,25,,B1,1155 EAST 39TH STREET,,11210,2,0,2,"2,316","4,018",1899,1,B1,0,6/21/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7766,24,,B3,1089 EAST 40TH STREET,,11210,2,0,2,"2,000","1,404",1920,1,B3,0,11/7/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7766,65,,B3,1820 ALBANY AVENUE,,11210,2,0,2,"2,220","1,632",1915,1,B3,"800,000",1/23/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7766,68,,B3,1828 ALBANY AVENUE,,11210,2,0,2,"4,000","1,660",1915,1,B3,0,7/19/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7766,70,,B3,1832 ALBANY AVENUE,,11210,2,0,2,"2,000","1,860",1915,1,B3,10,2/27/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7766,77,,B3,1848 ALBANY AVENUE,,11210,2,0,2,"2,000","2,202",1915,1,B3,"850,000",7/19/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7767,66,,B2,1074 EAST 42ND STREET,,11210,2,0,2,"4,000","2,787",1920,1,B2,0,8/11/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7769,8,,B9,4305 AVENUE J,,11210,2,0,2,"1,950","2,090",1955,1,B9,"899,000",4/6/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7770,20,,B3,1787 TROY AVENUE,,11234,2,0,2,"2,183","1,408",1935,1,B3,0,8/27/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7787,18,,B3,1243 EAST 39TH STREET,,11210,2,0,2,"1,850","1,540",1920,1,B3,"906,400",9/30/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7788,52,,B2,1904 ALBANY AVENUE,,11210,2,0,2,"3,800","1,362",1925,1,B2,"500,000",10/24/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7808,127,,S2,1827A FLATBUSH AVENUE,,11210,2,1,3,"1,256","2,751",1931,1,S2,0,12/5/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7927,47,,B3,744 EAST 52 STREET,,11203,2,0,2,"3,240","2,268",1940,1,B3,0,6/24/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7928,67,,B1,752 EAST 53RD STREET,,11203,2,0,2,"2,533","3,520",1940,1,B1,"930,000",3/9/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7928,77,,B1,780 EAST 53RD STREET,,11203,2,0,2,"2,650","2,213",1945,1,B1,0,1/24/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7929,15,,B1,5414 KINGS HIGHWAY,,11203,2,0,2,"1,792","2,002",1945,1,B1,"735,000",12/15/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7929,24,,B3,5434 KINGS HIGHWAY,,11203,2,0,2,"2,304","1,995",1940,1,B3,0,9/4/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7949,77,,B3,5516 WHITTY LN,,11203,2,0,2,"1,710","1,890",1940,1,B3,"700,000",2/28/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7954,13,,B9,608 EAST 59TH STREET,,11234,2,0,2,"2,156","2,646",1960,1,B9,"860,000",4/18/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7954,43,,B1,678 EAST 59TH STREET,,11234,2,0,2,"2,383","2,760",1960,1,B1,0,10/11/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7955,65,,B1,653 EAST 59TH STREET,,11234,2,0,2,"2,000","2,700",1965,1,B1,0,12/19/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7955,87,,B1,601 EAST 59TH STREET,,11234,2,0,2,"2,000","2,700",1960,1,B1,0,11/21/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7970,2,,B1,1013 EAST 52ND STREET,,11234,2,0,2,"2,200","1,861",1955,1,B1,0,6/9/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7971,26,,B3,935 EAST 53RD STREET,,11234,2,0,2,"2,000","2,155",1950,1,B3,0,4/11/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7971,28,,B3,933 E 53RD ST,,11234,2,0,2,"4,100","2,155",1950,1,B3,0,12/20/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7972,2,,B1,5421 GLENWOOD RD,,11234,2,0,2,"2,067","2,780",1935,1,B1,0,4/18/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7973,15,,B1,871 EAST 55TH STREET,,11234,2,0,2,"1,983","2,123",1955,1,B1,"640,000",2/28/2023
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7973,23,,B1,853 EAST 55TH STREET,,11234,2,0,2,"1,983","2,123",1960,1,B1,0,7/11/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7974,21,,B1,805 EAST 56TH STREET,,11234,2,0,2,"2,433","2,460",1960,1,B1,0,8/19/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7974,22,,B1,803 EAST 56TH,,11234,2,0,2,"2,433","2,460",1960,1,B1,0,10/31/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7974,37,,B1,767 EAST 56TH ST,,11234,2,0,2,"2,200","2,692",1960,1,B1,0,10/24/2022
3,FLATBUSH-EAST,02 TWO FAMILY DWELLINGS,1,7975,14,,B1,675 EAST 57TH STREET,,11234,2,0,2,"2,000","2,100",1960,1,B1,0,5/31/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4680,7,,C0,858 LINDEN BOULEVARD,,11203,3,0,3,"2,975","3,954",1920,1,C0,"830,000",3/22/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4681,26,,C0,168 EAST 56TH STREET,,11203,3,0,3,"2,000","2,510",1940,1,C0,"747,300",7/14/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4682,64,,C0,147 EAST 56TH STREET,,11203,3,0,3,"2,500","2,720",1930,1,C0,0,5/31/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4706,7,,C0,5803 SNYDER AVENUE,,11203,3,0,3,"2,800","3,840",1920,1,C0,0,6/16/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4723,4,,C0,"5110 SNYDER AVENUE, 6",,11203,3,0,3,"2,000","3,000",1930,1,C0,"520,000",8/12/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4729,31,,C0,233 EAST 57TH ST,,11203,3,0,3,"2,500","3,530",1940,1,C0,"815,000",8/1/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4731,43,,C0,1020 RALPH AVENUE,,11236,3,0,3,"3,000","2,236",1929,1,C0,0,9/14/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4731,55,,C0,1042 RALPH AVENUE,,11236,3,0,3,"3,000","2,994",1940,1,C0,0,8/10/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4737,29,,C0,518 EAST 53RD STREET,,11203,3,0,3,"2,000","2,433",1945,1,C0,0,7/27/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4738,10,,C0,5324 TILDEN AVENUE,,11203,3,0,3,"2,000","3,880",1920,1,C0,"930,000",4/26/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4762,33,,C0,5123A CLARENDON,,11203,3,0,3,"2,125","4,201",1930,1,C0,10,8/3/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4762,37,,C0,5115 CLARENDON ROAD,,11203,3,0,3,"2,625","4,201",1930,1,C0,0,9/7/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4762,41,,C0,5101 CLARENDON RD,,11203,3,0,3,"2,125","4,201",1930,1,C0,"990,000",2/1/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4771,13,,C0,704 EAST 51ST STREET,,11203,3,0,3,"2,250","3,356",1935,1,C0,0,5/10/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4774,76,,C0,621 EAST 53RD STREET,,11203,3,0,3,"2,000","2,488",1960,1,C0,0,4/12/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4775,1,,C0,5402 CLARENDON ROAD,,11203,3,0,3,"2,000","3,300",1940,1,C0,0,8/6/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4780,73,,C0,821 EAST 49TH STREET,,11203,3,0,3,"2,550","2,560",1930,1,C0,0,10/17/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4868,40,,C0,312 LINDEN BOULEVARD,,11226,3,0,3,"3,500","3,600",1920,1,C0,0,9/30/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4868,42,,C0,318 LINDEN BOULEVARD,,11226,3,0,3,"3,500","3,600",1920,1,C0,0,10/27/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4868,42,,C0,318 LINDEN BOULEVARD,,11226,3,0,3,"3,500","3,600",1920,1,C0,"1,700,000",9/23/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4869,59,,C0,17 RALEIGH PLACE,,11226,3,0,3,"2,000","3,600",2006,1,C0,10,11/10/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4882,28,,C0,390 EAST 46TH STREET,,11203,3,0,3,"3,000","3,120",1899,1,C0,0,6/7/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4885,46,,C0,53 EAST 31ST STREET,,11226,3,0,3,"2,000","2,048",1910,1,C0,"1,098,743",12/29/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4887,34,,C0,3321 SNYDER AVE,,11203,3,0,3,"2,000","2,748",1910,1,C0,"790,500",9/19/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4887,34,,C0,3321 SNYDER AVENUE,,11203,3,0,3,"2,000","2,748",1910,1,C0,"1,075,000",1/31/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4895,50,,C0,961 ALBANY AVE,,11203,3,0,3,"2,100","2,040",1930,1,C0,0,11/17/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4904,3,,C0,3310 SNYDER AVENUE,,11203,3,0,3,"2,365","1,582",1910,1,C0,"830,000",1/5/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4904,50,,C0,1055 NEW YORK AVENUE,,11203,3,0,3,"1,967","1,984",1899,1,C0,"801,000",8/29/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4915,15,,C0,174 EAST 31ST STREET,,11226,3,0,3,"2,000","3,216",1910,1,C0,"960,000",2/3/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4915,16,,C0,178 EAST 31ST STREET,,11226,3,0,3,"2,000","3,216",1910,1,C0,"810,000",12/23/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,23,,C0,196 EAST 32ND STREET,,11226,3,0,3,"2,000","2,052",1899,1,C0,0,10/21/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,57,,C0,183 EAST 31ST STREET,,11226,3,0,3,"1,967","3,120",1910,1,C0,0,6/6/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,59,,C0,179 EAST 31ST STREET,,11226,3,0,3,"1,967","1,976",1910,1,C0,"860,000",6/3/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,59,,C0,179 EAST 31ST STREET,,11226,3,0,3,"1,967","1,976",1910,1,C0,"1,275,000",1/5/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4916,66,,C0,161 EAST 31ST STREET,,11226,3,0,3,"2,000","2,184",1899,1,C0,"580,000",6/10/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4917,64,,C0,161 EAST 32ND STREET,,11226,3,0,3,"2,000","3,000",1910,1,C0,0,2/27/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4919,21,,C0,368 E 35 STREET,,11203,3,0,3,"1,967","1,880",1910,1,C0,0,5/17/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4919,23,,C0,372 EAST 35TH STREET,,11203,3,0,3,"2,000","1,928",1910,1,C0,"915,000",9/16/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4920,55,,C0,341 EAST 35TH STREET,,11203,3,0,3,"2,000","2,060",1899,1,C0,0,2/2/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4933,50,,C0,1191 NEW YORK AVENUE,,11203,3,0,3,"2,000","3,276",2004,1,C0,0,3/1/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4947,9,,C0,3022 CLARENDON ROAD,,11226,3,0,3,"1,600","1,904",1905,1,C0,"750,000",1/27/2023
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4950,59,,C0,1279 NEW YORK AVENUE,,11203,3,0,3,"2,000","2,080",1920,1,C0,"805,000",7/28/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4950,83,,C0,1225 NEW YORK AVENUE,,11203,3,0,3,"2,000","2,000",1920,1,C0,10,7/15/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4953,75,,C0,1231 BROOKLYN AVENUE,,11203,3,0,3,"2,000","1,928",1925,1,C0,"935,000",9/8/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4968,32,,C0,649 EAST 34TH STREET,,11203,3,0,3,"2,000","4,400",2005,1,C0,"1,068,782",9/6/2022
3,FLATBUSH-EAST,03 THREE FAMILY DWELLINGS,1,4989,39,,C0,732 EAST 43RD,,11203,3,0,3,"1,758","2,040",1930,1,C0,0,9/8/2022
